file_path,label
Dataset\test\angry\PrivateTest_19212977.jpg,angry
Dataset\test\angry\PrivateTest_19666123.jpg,angry
Dataset\test\angry\PrivateTest_19777137.jpg,angry
Dataset\test\angry\PrivateTest_19839459.jpg,angry
Dataset\test\angry\PrivateTest_19907331.jpg,angry
Dataset\test\angry\PrivateTest_20062601.jpg,angry
Dataset\test\angry\PrivateTest_20304950.jpg,angry
Dataset\test\angry\PrivateTest_20306434.jpg,angry
Dataset\test\angry\PrivateTest_20431702.jpg,angry
Dataset\test\angry\PrivateTest_20571365.jpg,angry
Dataset\test\angry\PrivateTest_20588149.jpg,angry
Dataset\test\angry\PrivateTest_20789399.jpg,angry
Dataset\test\angry\PrivateTest_20887918.jpg,angry
Dataset\test\angry\PrivateTest_20953901.jpg,angry
Dataset\test\angry\PrivateTest_21042434.jpg,angry
Dataset\test\angry\PrivateTest_21230097.jpg,angry
Dataset\test\angry\PrivateTest_21734875.jpg,angry
Dataset\test\angry\PrivateTest_22091765.jpg,angry
Dataset\test\angry\PrivateTest_22126718.jpg,angry
Dataset\test\angry\PrivateTest_22203098.jpg,angry
Dataset\test\angry\PrivateTest_22419133.jpg,angry
Dataset\test\angry\PrivateTest_22793925.jpg,angry
Dataset\test\angry\PrivateTest_22908984.jpg,angry
Dataset\test\angry\PrivateTest_23120934.jpg,angry
Dataset\test\angry\PrivateTest_23190617.jpg,angry
Dataset\test\angry\PrivateTest_2328297.jpg,angry
Dataset\test\angry\PrivateTest_23751697.jpg,angry
Dataset\test\angry\PrivateTest_24139016.jpg,angry
Dataset\test\angry\PrivateTest_24550940.jpg,angry
Dataset\test\angry\PrivateTest_24569157.jpg,angry
Dataset\test\angry\PrivateTest_24606826.jpg,angry
Dataset\test\angry\PrivateTest_24760870.jpg,angry
Dataset\test\angry\PrivateTest_25146065.jpg,angry
Dataset\test\angry\PrivateTest_25332527.jpg,angry
Dataset\test\angry\PrivateTest_25803660.jpg,angry
Dataset\test\angry\PrivateTest_25922801.jpg,angry
Dataset\test\angry\PrivateTest_25924075.jpg,angry
Dataset\test\angry\PrivateTest_26149470.jpg,angry
Dataset\test\angry\PrivateTest_2642370.jpg,angry
Dataset\test\angry\PrivateTest_26530508.jpg,angry
Dataset\test\angry\PrivateTest_26560060.jpg,angry
Dataset\test\angry\PrivateTest_26784100.jpg,angry
Dataset\test\angry\PrivateTest_26910183.jpg,angry
Dataset\test\angry\PrivateTest_27063807.jpg,angry
Dataset\test\angry\PrivateTest_27211238.jpg,angry
Dataset\test\angry\PrivateTest_27212219.jpg,angry
Dataset\test\angry\PrivateTest_27275324.jpg,angry
Dataset\test\angry\PrivateTest_27381014.jpg,angry
Dataset\test\angry\PrivateTest_27425934.jpg,angry
Dataset\test\angry\PrivateTest_27681985.jpg,angry
Dataset\test\angry\PrivateTest_27729759.jpg,angry
Dataset\test\angry\PrivateTest_2775163.jpg,angry
Dataset\test\angry\PrivateTest_27811265.jpg,angry
Dataset\test\angry\PrivateTest_28003761.jpg,angry
Dataset\test\angry\PrivateTest_28291041.jpg,angry
Dataset\test\angry\PrivateTest_28463343.jpg,angry
Dataset\test\angry\PrivateTest_28761796.jpg,angry
Dataset\test\angry\PrivateTest_2913776.jpg,angry
Dataset\test\angry\PrivateTest_29273805.jpg,angry
Dataset\test\angry\PrivateTest_29624948.jpg,angry
Dataset\test\angry\PrivateTest_29626348.jpg,angry
Dataset\test\angry\PrivateTest_29669680.jpg,angry
Dataset\test\angry\PrivateTest_29755784.jpg,angry
Dataset\test\angry\PrivateTest_30069587.jpg,angry
Dataset\test\angry\PrivateTest_30620747.jpg,angry
Dataset\test\angry\PrivateTest_30802398.jpg,angry
Dataset\test\angry\PrivateTest_30853783.jpg,angry
Dataset\test\angry\PrivateTest_31013095.jpg,angry
Dataset\test\angry\PrivateTest_31103368.jpg,angry
Dataset\test\angry\PrivateTest_31265438.jpg,angry
Dataset\test\angry\PrivateTest_31352702.jpg,angry
Dataset\test\angry\PrivateTest_31554607.jpg,angry
Dataset\test\angry\PrivateTest_31560766.jpg,angry
Dataset\test\angry\PrivateTest_32282421.jpg,angry
Dataset\test\angry\PrivateTest_32298306.jpg,angry
Dataset\test\angry\PrivateTest_33031857.jpg,angry
Dataset\test\angry\PrivateTest_3309033.jpg,angry
Dataset\test\angry\PrivateTest_33237326.jpg,angry
Dataset\test\angry\PrivateTest_33363783.jpg,angry
Dataset\test\angry\PrivateTest_33469617.jpg,angry
Dataset\test\angry\PrivateTest_33585800.jpg,angry
Dataset\test\angry\PrivateTest_33643985.jpg,angry
Dataset\test\angry\PrivateTest_33725180.jpg,angry
Dataset\test\angry\PrivateTest_33746988.jpg,angry
Dataset\test\angry\PrivateTest_33861977.jpg,angry
Dataset\test\angry\PrivateTest_33951605.jpg,angry
Dataset\test\angry\PrivateTest_3411628.jpg,angry
Dataset\test\angry\PrivateTest_35186407.jpg,angry
Dataset\test\angry\PrivateTest_35198928.jpg,angry
Dataset\test\angry\PrivateTest_35600895.jpg,angry
Dataset\test\angry\PrivateTest_35694338.jpg,angry
Dataset\test\angry\PrivateTest_35759444.jpg,angry
Dataset\test\angry\PrivateTest_36424712.jpg,angry
Dataset\test\angry\PrivateTest_36922838.jpg,angry
Dataset\test\angry\PrivateTest_36962979.jpg,angry
Dataset\test\angry\PrivateTest_37179185.jpg,angry
Dataset\test\angry\PrivateTest_37308382.jpg,angry
Dataset\test\angry\PrivateTest_37336573.jpg,angry
Dataset\test\angry\PrivateTest_37530605.jpg,angry
Dataset\test\angry\PrivateTest_37547773.jpg,angry
Dataset\test\angry\PrivateTest_37577558.jpg,angry
Dataset\test\angry\PrivateTest_37743545.jpg,angry
Dataset\test\angry\PrivateTest_37769125.jpg,angry
Dataset\test\angry\PrivateTest_37900016.jpg,angry
Dataset\test\angry\PrivateTest_38456003.jpg,angry
Dataset\test\angry\PrivateTest_38754185.jpg,angry
Dataset\test\angry\PrivateTest_38910565.jpg,angry
Dataset\test\angry\PrivateTest_38920534.jpg,angry
Dataset\test\angry\PrivateTest_38961013.jpg,angry
Dataset\test\angry\PrivateTest_39390808.jpg,angry
Dataset\test\angry\PrivateTest_39402661.jpg,angry
Dataset\test\angry\PrivateTest_39470132.jpg,angry
Dataset\test\angry\PrivateTest_39543592.jpg,angry
Dataset\test\angry\PrivateTest_39621454.jpg,angry
Dataset\test\angry\PrivateTest_39884579.jpg,angry
Dataset\test\angry\PrivateTest_40087698.jpg,angry
Dataset\test\angry\PrivateTest_40303500.jpg,angry
Dataset\test\angry\PrivateTest_40516774.jpg,angry
Dataset\test\angry\PrivateTest_41125468.jpg,angry
Dataset\test\angry\PrivateTest_4115089.jpg,angry
Dataset\test\angry\PrivateTest_41153916.jpg,angry
Dataset\test\angry\PrivateTest_41160347.jpg,angry
Dataset\test\angry\PrivateTest_41252401.jpg,angry
Dataset\test\angry\PrivateTest_4129990.jpg,angry
Dataset\test\angry\PrivateTest_41308674.jpg,angry
Dataset\test\angry\PrivateTest_4133015.jpg,angry
Dataset\test\angry\PrivateTest_41474527.jpg,angry
Dataset\test\angry\PrivateTest_41546093.jpg,angry
Dataset\test\angry\PrivateTest_41930252.jpg,angry
Dataset\test\angry\PrivateTest_42117104.jpg,angry
Dataset\test\angry\PrivateTest_42247290.jpg,angry
Dataset\test\angry\PrivateTest_42348080.jpg,angry
Dataset\test\angry\PrivateTest_42359647.jpg,angry
Dataset\test\angry\PrivateTest_43108598.jpg,angry
Dataset\test\angry\PrivateTest_43530807.jpg,angry
Dataset\test\angry\PrivateTest_43537573.jpg,angry
Dataset\test\angry\PrivateTest_43692546.jpg,angry
Dataset\test\angry\PrivateTest_44118054.jpg,angry
Dataset\test\angry\PrivateTest_44351620.jpg,angry
Dataset\test\angry\PrivateTest_44437242.jpg,angry
Dataset\test\angry\PrivateTest_44746016.jpg,angry
Dataset\test\angry\PrivateTest_44751991.jpg,angry
Dataset\test\angry\PrivateTest_44883021.jpg,angry
Dataset\test\angry\PrivateTest_44923343.jpg,angry
Dataset\test\angry\PrivateTest_45026818.jpg,angry
Dataset\test\angry\PrivateTest_45318466.jpg,angry
Dataset\test\angry\PrivateTest_45595830.jpg,angry
Dataset\test\angry\PrivateTest_45664220.jpg,angry
Dataset\test\angry\PrivateTest_45986528.jpg,angry
Dataset\test\angry\PrivateTest_46067064.jpg,angry
Dataset\test\angry\PrivateTest_46244877.jpg,angry
Dataset\test\angry\PrivateTest_46256137.jpg,angry
Dataset\test\angry\PrivateTest_46407735.jpg,angry
Dataset\test\angry\PrivateTest_46420872.jpg,angry
Dataset\test\angry\PrivateTest_46589085.jpg,angry
Dataset\test\angry\PrivateTest_46881419.jpg,angry
Dataset\test\angry\PrivateTest_4690573.jpg,angry
Dataset\test\angry\PrivateTest_46956721.jpg,angry
Dataset\test\angry\PrivateTest_47230287.jpg,angry
Dataset\test\angry\PrivateTest_47664873.jpg,angry
Dataset\test\angry\PrivateTest_47881235.jpg,angry
Dataset\test\angry\PrivateTest_48166716.jpg,angry
Dataset\test\angry\PrivateTest_48468437.jpg,angry
Dataset\test\angry\PrivateTest_48563390.jpg,angry
Dataset\test\angry\PrivateTest_48643898.jpg,angry
Dataset\test\angry\PrivateTest_48663603.jpg,angry
Dataset\test\angry\PrivateTest_48857929.jpg,angry
Dataset\test\angry\PrivateTest_48885767.jpg,angry
Dataset\test\angry\PrivateTest_48897228.jpg,angry
Dataset\test\angry\PrivateTest_48929571.jpg,angry
Dataset\test\angry\PrivateTest_49253639.jpg,angry
Dataset\test\angry\PrivateTest_49383844.jpg,angry
Dataset\test\angry\PrivateTest_50057556.jpg,angry
Dataset\test\angry\PrivateTest_50202544.jpg,angry
Dataset\test\angry\PrivateTest_50458423.jpg,angry
Dataset\test\angry\PrivateTest_50479717.jpg,angry
Dataset\test\angry\PrivateTest_50558991.jpg,angry
Dataset\test\angry\PrivateTest_50685265.jpg,angry
Dataset\test\angry\PrivateTest_50964645.jpg,angry
Dataset\test\angry\PrivateTest_51023332.jpg,angry
Dataset\test\angry\PrivateTest_51289612.jpg,angry
Dataset\test\angry\PrivateTest_51551462.jpg,angry
Dataset\test\angry\PrivateTest_51610150.jpg,angry
Dataset\test\angry\PrivateTest_51662301.jpg,angry
Dataset\test\angry\PrivateTest_51716447.jpg,angry
Dataset\test\angry\PrivateTest_51910300.jpg,angry
Dataset\test\angry\PrivateTest_5216477.jpg,angry
Dataset\test\angry\PrivateTest_52423878.jpg,angry
Dataset\test\angry\PrivateTest_52532461.jpg,angry
Dataset\test\angry\PrivateTest_52601919.jpg,angry
Dataset\test\angry\PrivateTest_52838636.jpg,angry
Dataset\test\angry\PrivateTest_52922759.jpg,angry
Dataset\test\angry\PrivateTest_53657743.jpg,angry
Dataset\test\angry\PrivateTest_53931951.jpg,angry
Dataset\test\angry\PrivateTest_54071578.jpg,angry
Dataset\test\angry\PrivateTest_54096394.jpg,angry
Dataset\test\angry\PrivateTest_54106900.jpg,angry
Dataset\test\angry\PrivateTest_54204181.jpg,angry
Dataset\test\angry\PrivateTest_54388384.jpg,angry
Dataset\test\angry\PrivateTest_54624150.jpg,angry
Dataset\test\angry\PrivateTest_55564530.jpg,angry
Dataset\test\angry\PrivateTest_55732114.jpg,angry
Dataset\test\angry\PrivateTest_55949412.jpg,angry
Dataset\test\angry\PrivateTest_55964197.jpg,angry
Dataset\test\angry\PrivateTest_55994277.jpg,angry
Dataset\test\angry\PrivateTest_56252993.jpg,angry
Dataset\test\angry\PrivateTest_56303739.jpg,angry
Dataset\test\angry\PrivateTest_56445474.jpg,angry
Dataset\test\angry\PrivateTest_56780735.jpg,angry
Dataset\test\angry\PrivateTest_56782878.jpg,angry
Dataset\test\angry\PrivateTest_56890397.jpg,angry
Dataset\test\angry\PrivateTest_57176772.jpg,angry
Dataset\test\angry\PrivateTest_57926270.jpg,angry
Dataset\test\angry\PrivateTest_57931479.jpg,angry
Dataset\test\angry\PrivateTest_58001197.jpg,angry
Dataset\test\angry\PrivateTest_58143145.jpg,angry
Dataset\test\angry\PrivateTest_58466317.jpg,angry
Dataset\test\angry\PrivateTest_58505191.jpg,angry
Dataset\test\angry\PrivateTest_58992250.jpg,angry
Dataset\test\angry\PrivateTest_59389857.jpg,angry
Dataset\test\angry\PrivateTest_59490446.jpg,angry
Dataset\test\angry\PrivateTest_59863633.jpg,angry
Dataset\test\angry\PrivateTest_59881597.jpg,angry
Dataset\test\angry\PrivateTest_60004785.jpg,angry
Dataset\test\angry\PrivateTest_60168295.jpg,angry
Dataset\test\angry\PrivateTest_60331811.jpg,angry
Dataset\test\angry\PrivateTest_60498147.jpg,angry
Dataset\test\angry\PrivateTest_6097367.jpg,angry
Dataset\test\angry\PrivateTest_60990713.jpg,angry
Dataset\test\angry\PrivateTest_61043821.jpg,angry
Dataset\test\angry\PrivateTest_61094135.jpg,angry
Dataset\test\angry\PrivateTest_61118112.jpg,angry
Dataset\test\angry\PrivateTest_61683353.jpg,angry
Dataset\test\angry\PrivateTest_61911448.jpg,angry
Dataset\test\angry\PrivateTest_61945193.jpg,angry
Dataset\test\angry\PrivateTest_62009733.jpg,angry
Dataset\test\angry\PrivateTest_62018710.jpg,angry
Dataset\test\angry\PrivateTest_62042844.jpg,angry
Dataset\test\angry\PrivateTest_62105894.jpg,angry
Dataset\test\angry\PrivateTest_62110213.jpg,angry
Dataset\test\angry\PrivateTest_62257937.jpg,angry
Dataset\test\angry\PrivateTest_62268762.jpg,angry
Dataset\test\angry\PrivateTest_62338980.jpg,angry
Dataset\test\angry\PrivateTest_62397768.jpg,angry
Dataset\test\angry\PrivateTest_62524431.jpg,angry
Dataset\test\angry\PrivateTest_62630976.jpg,angry
Dataset\test\angry\PrivateTest_62900390.jpg,angry
Dataset\test\angry\PrivateTest_63127439.jpg,angry
Dataset\test\angry\PrivateTest_63627829.jpg,angry
Dataset\test\angry\PrivateTest_63729606.jpg,angry
Dataset\test\angry\PrivateTest_64021465.jpg,angry
Dataset\test\angry\PrivateTest_64130863.jpg,angry
Dataset\test\angry\PrivateTest_64157579.jpg,angry
Dataset\test\angry\PrivateTest_6420283.jpg,angry
Dataset\test\angry\PrivateTest_64728949.jpg,angry
Dataset\test\angry\PrivateTest_64746023.jpg,angry
Dataset\test\angry\PrivateTest_64927607.jpg,angry
Dataset\test\angry\PrivateTest_64954005.jpg,angry
Dataset\test\angry\PrivateTest_65112072.jpg,angry
Dataset\test\angry\PrivateTest_65714191.jpg,angry
Dataset\test\angry\PrivateTest_65716682.jpg,angry
Dataset\test\angry\PrivateTest_65810483.jpg,angry
Dataset\test\angry\PrivateTest_65816712.jpg,angry
Dataset\test\angry\PrivateTest_65902387.jpg,angry
Dataset\test\angry\PrivateTest_65940639.jpg,angry
Dataset\test\angry\PrivateTest_66494063.jpg,angry
Dataset\test\angry\PrivateTest_66535975.jpg,angry
Dataset\test\angry\PrivateTest_66644428.jpg,angry
Dataset\test\angry\PrivateTest_66705645.jpg,angry
Dataset\test\angry\PrivateTest_66928656.jpg,angry
Dataset\test\angry\PrivateTest_67252628.jpg,angry
Dataset\test\angry\PrivateTest_67702983.jpg,angry
Dataset\test\angry\PrivateTest_68156545.jpg,angry
Dataset\test\angry\PrivateTest_68166022.jpg,angry
Dataset\test\angry\PrivateTest_68333170.jpg,angry
Dataset\test\angry\PrivateTest_68356234.jpg,angry
Dataset\test\angry\PrivateTest_68462643.jpg,angry
Dataset\test\angry\PrivateTest_68557811.jpg,angry
Dataset\test\angry\PrivateTest_68625027.jpg,angry
Dataset\test\angry\PrivateTest_69389869.jpg,angry
Dataset\test\angry\PrivateTest_69615683.jpg,angry
Dataset\test\angry\PrivateTest_69720002.jpg,angry
Dataset\test\angry\PrivateTest_69727437.jpg,angry
Dataset\test\angry\PrivateTest_69790470.jpg,angry
Dataset\test\angry\PrivateTest_69886581.jpg,angry
Dataset\test\angry\PrivateTest_70053829.jpg,angry
Dataset\test\angry\PrivateTest_70112594.jpg,angry
Dataset\test\angry\PrivateTest_70570336.jpg,angry
Dataset\test\angry\PrivateTest_70603110.jpg,angry
Dataset\test\angry\PrivateTest_70837533.jpg,angry
Dataset\test\angry\PrivateTest_71268050.jpg,angry
Dataset\test\angry\PrivateTest_71295423.jpg,angry
Dataset\test\angry\PrivateTest_71429384.jpg,angry
Dataset\test\angry\PrivateTest_71947816.jpg,angry
Dataset\test\angry\PrivateTest_72495721.jpg,angry
Dataset\test\angry\PrivateTest_73119240.jpg,angry
Dataset\test\angry\PrivateTest_73130508.jpg,angry
Dataset\test\angry\PrivateTest_731447.jpg,angry
Dataset\test\angry\PrivateTest_73170949.jpg,angry
Dataset\test\angry\PrivateTest_73408654.jpg,angry
Dataset\test\angry\PrivateTest_73419397.jpg,angry
Dataset\test\angry\PrivateTest_73809809.jpg,angry
Dataset\test\angry\PrivateTest_73860110.jpg,angry
Dataset\test\angry\PrivateTest_73918107.jpg,angry
Dataset\test\angry\PrivateTest_73956607.jpg,angry
Dataset\test\angry\PrivateTest_74063382.jpg,angry
Dataset\test\angry\PrivateTest_74178058.jpg,angry
Dataset\test\angry\PrivateTest_74436169.jpg,angry
Dataset\test\angry\PrivateTest_74906280.jpg,angry
Dataset\test\angry\PrivateTest_75218231.jpg,angry
Dataset\test\angry\PrivateTest_75250209.jpg,angry
Dataset\test\angry\PrivateTest_7543291.jpg,angry
Dataset\test\angry\PrivateTest_75439838.jpg,angry
Dataset\test\angry\PrivateTest_75806988.jpg,angry
Dataset\test\angry\PrivateTest_7588358.jpg,angry
Dataset\test\angry\PrivateTest_7589926.jpg,angry
Dataset\test\angry\PrivateTest_7622844.jpg,angry
Dataset\test\angry\PrivateTest_76242706.jpg,angry
Dataset\test\angry\PrivateTest_76550689.jpg,angry
Dataset\test\angry\PrivateTest_76832798.jpg,angry
Dataset\test\angry\PrivateTest_76837327.jpg,angry
Dataset\test\angry\PrivateTest_76880087.jpg,angry
Dataset\test\angry\PrivateTest_77007111.jpg,angry
Dataset\test\angry\PrivateTest_77114722.jpg,angry
Dataset\test\angry\PrivateTest_77134887.jpg,angry
Dataset\test\angry\PrivateTest_77446000.jpg,angry
Dataset\test\angry\PrivateTest_77773648.jpg,angry
Dataset\test\angry\PrivateTest_77781106.jpg,angry
Dataset\test\angry\PrivateTest_7783111.jpg,angry
Dataset\test\angry\PrivateTest_78045498.jpg,angry
Dataset\test\angry\PrivateTest_78158043.jpg,angry
Dataset\test\angry\PrivateTest_7833671.jpg,angry
Dataset\test\angry\PrivateTest_79141944.jpg,angry
Dataset\test\angry\PrivateTest_79419543.jpg,angry
Dataset\test\angry\PrivateTest_7969511.jpg,angry
Dataset\test\angry\PrivateTest_7977596.jpg,angry
Dataset\test\angry\PrivateTest_80005081.jpg,angry
Dataset\test\angry\PrivateTest_80153374.jpg,angry
Dataset\test\angry\PrivateTest_80493061.jpg,angry
Dataset\test\angry\PrivateTest_80645015.jpg,angry
Dataset\test\angry\PrivateTest_80741454.jpg,angry
Dataset\test\angry\PrivateTest_8109968.jpg,angry
Dataset\test\angry\PrivateTest_81470485.jpg,angry
Dataset\test\angry\PrivateTest_93235151.jpg,angry
Dataset\test\angry\PrivateTest_93290935.jpg,angry
Dataset\test\angry\PrivateTest_93458195.jpg,angry
Dataset\test\angry\PrivateTest_93463858.jpg,angry
Dataset\test\angry\PrivateTest_93613500.jpg,angry
